time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,trace,max_rank,mean_rank
43.0,0.12794931302362733,0.15034520087461747,0.29222763823688885,0.28381036526152315,0.1456675600435843,1.0000000773849642,40,21.61111111111111
44.0,0.14307798407308686,0.1545132516107569,0.2805177514166414,0.2708454246102749,0.15104566752159398,1.0000000791770745,40,21.61111111111111
45.0,0.15982211684832376,0.15642649842145512,0.27009369302902986,0.2596297404566022,0.15402803227980205,1.0000000809799356,40,21.61111111111111
46.0,0.17750201192711892,0.1563670761582946,0.26090200713095285,0.25026288595115276,0.1549661016796466,1.0000000827918845,40,21.61111111111111
47.0,0.19582127004656152,0.1548065903237135,0.2527200873911368,0.24220487358197645,0.15444726332227732,1.0000000846103863,40,21.61111111111111
48.0,0.21412209402627363,0.1522758329260417,0.245335262973915,0.23525127004337834,0.15301562651790798,1.0000000864322374,40,21.61111111111111
49.0,0.2314902494362194,0.14955737666583083,0.23857788362174984,0.22898869799958396,0.1513858805855226,1.000000088253626,40,21.555555555555557
50.0,0.24787203351708065,0.14721044578315837,0.2320064283051773,0.22290559840238602,0.15000558411885206,1.0000000900713766,40,21.555555555555557
51.0,0.26294297979783104,0.1455187475118136,0.22539399603142707,0.21682312554297495,0.14932124305374797,1.0000000918825127,40,21.555555555555557
52.0,0.2767568226008275,0.1448802991480454,0.2185037646768239,0.21023265933002402,0.14962654798405955,1.0000000936845022,39,21.333333333333332
53.0,0.2895935061154893,0.14520719115934874,0.21117228715811306,0.20319652906631727,0.15083058203232416,1.0000000954763126,39,21.27777777777778
